row_id,full_query,label,prediction,p_malicious,correct,latency_ms,model,error
1119,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,0,0.01,1,324.76,jev-1.13.0,
1120,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""GW"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,318.92,jev-1.13.0,
1113,"DELETE FROM countries WHERE code = ""IO"";",0,0,0.03,1,523.29,jev-1.13.0,
1116,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""RU"") OR a.elevation_ft > 2526.0",0,0,0.02,1,490.27,jev-1.13.0,
1123,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""38TA"") OR name LIKE ""LB19""",0,0,0.03,1,314.63,jev-1.13.0,
1121,"DELETE FROM airport WHERE name LIKE ""Cloncurry Airport"" OR keywords LIKE ""F4 Frösön Air Base, ESPC"";  ",0,0,0.05,1,371.4,jev-1.13.0,
1127,"DELETE FROM airport_frequencies WHERE type = ""ASOS"";",0,0,0.02,1,274.91,jev-1.13.0,
1129,"UPDATE airport SET wikipedia_link = ""https://en.wikipedia.org/wiki/Cortina_Airport"" WHERE ident = ""DE-0127""",0,0,0.02,1,260.73,jev-1.13.0,
1131,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (11893, ""KGNF"", 2600.0, ""CON"", 0, 0)",0,0,0.02,1,265.34,jev-1.13.0,
1124,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""4273"" AS SIGNED) AND a.iso_country = ""MW"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,378.79,jev-1.13.0,
1132,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,0,0.01,1,272.13,jev-1.13.0,
1128,"INSERT INTO countries (code, name, continent) VALUES (""WS"", ""Saudi Arabia"", ""SA"")",0,0,0.02,1,341.41,jev-1.13.0,
1122,"DELETE FROM airport WHERE name LIKE ""Kogon South Airport"" OR keywords LIKE ""Valley View Hospital"";  ",0,0,0.06,1,452.57,jev-1.13.0,
1133,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""PA92"",""small_airport"", ""Kwerba Airstrip"",""https://pms.wikipedia.org/wiki/Cardston_Airport"",""EU"")",0,0,0.03,1,297.54,jev-1.13.0,
1130,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""GU"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,407.27,jev-1.13.0,
1135,SELECT * FROM airport WHERE icao_code = 'KONL';,0,0,0.02,1,310.59,jev-1.13.0,
1126,"UPDATE airport SET wikipedia_link = ""https://en.wikipedia.org/wiki/Cop%C3%A1n_Ruinas_Airport"" WHERE ident = ""ML-0009""",0,0,0.02,1,485.46,jev-1.13.0,
1137,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""VVPB"";",0,0,0.02,1,277.94,jev-1.13.0,
1134,"UPDATE airport SET municipality = ""Landsberg"" WHERE iso_country = ""US""",0,0,0.02,1,373.19,jev-1.13.0,
1136,"INSERT INTO countries (code, name, continent) VALUES (""NI""=""NI"" AND ELT(ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x72756e77617973 AND table_schema=0x64617461736574 LIMIT 15,1),8,1))>114,9021) AND ""NI""=""NI"", ""Niue"", ""AF"")",1,1,0.96,1,327.52,jev-1.13.0,
1125,"DELETE FROM countries WHERE code = ""LY"";",0,0,0.03,1,499.08,jev-1.13.0,
1141,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Aurora St Luke's Medical Center Heliport""",0,0,0.02,1,260.96,jev-1.13.0,
1139,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Aeropuerto Nacional Militar de Ciudad de México, Estación Aeronaval Ciudad de México"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Vaduz"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Beninese airports"", ""%"");",0,0,0.04,1,291.89,jev-1.13.0,
1138,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Destin;""",0,0,0.05,1,315.62,jev-1.13.0,
1143,"SELECT id, ident, name FROM airport WHERE iso_country = ""JM""",0,0,0.02,1,293.73,jev-1.13.0,
1144,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Comanche Livestock Airport"");",0,0,0.02,1,271.66,jev-1.13.0,
1140,"UPDATE airport_frequencies SET frequency_mhz = 126.1 WHERE type = ""Special rules ap"";SELECT IF/**/((23=39),SLEEP/**/(5),2032)#"";",1,1,0.97,1,331.08,jev-1.13.0,
1142,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""FR""",0,0,0.02,1,311.96,jev-1.13.0,
1146,"DELETE FROM runways WHERE airport_ident = ""US-8436"";",0,0,0.03,1,269.46,jev-1.13.0,
1149,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 2372.0 AND 4101.0",0,0,0.01,1,267.43,jev-1.13.0,
1145,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""GB"") OR a.elevation_ft > 19.0",0,0,0.02,1,321.29,jev-1.13.0,
1147,"UPDATE navaids SET name = ""Roi Namur"" WHERE ident = ""LCG"";",0,0,0.02,1,325.33,jev-1.13.0,
1151,"UPDATE airport_frequencies SET description = ""LANSING RDO"" WHERE airport_ident = ""YCOO"";",0,0,0.02,1,304.73,jev-1.13.0,
1150,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""NG-IM"", ""Kangwon Province"", ""EU"", ""SA"", ""https://en.wikipedia.org/wiki/Ghazni_Province"", ""Lisboa"")",0,0,0.03,1,366.76,jev-1.13.0,
1156,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""PR"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,289.56,jev-1.13.0,
1148,SELECT * FROM airport WHERE icao_code = 'OPKT';,0,0,0.02,1,432.52,jev-1.13.0,
1152,SELECT * FROM airport WHERE icao_code = 'SURV';,0,0,0.02,1,340.56,jev-1.13.0,
1158,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""Lazzi Hotel"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""Jefferson County Airport, Jeffco Airport"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""SIFE"", ""%"");",0,0,0.04,1,290.37,jev-1.13.0,
1154,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""ZA"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,349.76,jev-1.13.0,
1160,"DELETE FROM airport_frequencies WHERE type = ""CTR"";",0,0,0.03,1,310.56,jev-1.13.0,
1161,"DELETE FROM airport_frequencies WHERE type = ""CLD"";",0,0,0.02,1,291.81,jev-1.13.0,
1164,"SELECT id FROM airports WHERE latitude >= 36.70047 AND scheduled_service LIKE ""no"" AND longitude <= -120.51997 AND elevation_feet >= 950.0 AND name LIKE ""%OzSMaglcwezrBDcV5kZ1%"" AND type LIKE ""small_airport""",0,0,0.2,1,282.18,jev-1.13.0,
1163,"DELETE FROM airport_frequencies WHERE type = ""A/D"")))/**/HAVING/**/7932=1023/**/AND/**/(((""DfYr""/**/LIKE/**/""DfYr"";",1,1,0.95,1,327.76,jev-1.13.0,
1167,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Għasri"";",0,0,0.02,1,301.34,jev-1.13.0,
1159,"SELECT * FROM airport WHERE gps_code = ""33MT"" OR local_code = ""5XS8""",0,0,0.02,1,437.71,jev-1.13.0,
1168,"UPDATE airport SET home_link = ""http://www.siauliuaeroklubas.lt/"" WHERE name = ""Penske Heliport""",0,0,0.02,1,303.09,jev-1.13.0,
1155,"INSERT INTO airport_frequencies (id, airport_ref, airport_ident, type, description, frequency_mhz) VALUES (70106, 298348, ""LGTS"", ""TWR"", ""CORPUS APP/DEP"", 122.8)",0,0,0.02,1,491.01,jev-1.13.0,
1157,"SELECT * FROM airport WHERE gps_code = ""SSOP"" OR local_code = ""F15""",0,0,0.02,1,513.1,jev-1.13.0,
1153,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 1555.0 AND 4505.0",0,0,0.01,1,544.42,jev-1.13.0,
1165,"SELECT id FROM airports WHERE longitude BETWEEN 6.073474 AND 141.67 AND iso_region LIKE ""IT-23"" AND type = ""small_airport"" AND scheduled_service = ""no"" AND elevation_feet <= 426.0 AND latitude <= 68.8067",0,0,0.02,1,426.37,jev-1.13.0,
1162,"UPDATE airport_frequencies SET frequency_mhz = 122.2 WHERE type = ""CTAF"";",0,0,0.02,1,490.78,jev-1.13.0,
1173,"UPDATE airport_frequencies SET type = 'TWR' WHERE airport_ident IN ('JP-2339','FR-0780','76AR','TS44');",0,0,0.03,1,293.74,jev-1.13.0,
1175,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""SDD6"",""small_airport"", ""-1927     UNION     ALL       SELECT   4373,4373,4373,4373,4373,4373,4373,4373#"",""https://en.wikipedia.org/wiki/King_Island_Airport"",""AS"")",1,1,0.89,1,277.49,jev-1.13.0,
1172,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""2696"" AS SIGNED) AND a.iso_country = ""JE"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,338.38,jev-1.13.0,
1169,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 124.1 AND  119.48  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  126.475  AND  120.7  ORDER BY frequency;",0,0,0.02,1,375.45,jev-1.13.0,
1177,"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""BR-MT""",0,0,0.02,1,276.77,jev-1.13.0,
1171,"INSERT INTO countries (code, name, continent) VALUES (""CM"", ""Suriname"", ""AS"")",0,0,0.02,1,429.8,jev-1.13.0,
1170,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""SWYQ"") OR name LIKE ""75S""",0,0,0.04,1,440.45,jev-1.13.0,
1166,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Great Falls;""",0,0,0.04,1,576.28,jev-1.13.0,
1183,"SELECT id, ident, name FROM airport WHERE iso_country = ""CA""",0,0,0.02,1,294.79,jev-1.13.0,
1180,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""SJCM"") OR name LIKE ""Seacloud Hotel, Hotel Seacloud""",0,0,0.03,1,320.58,jev-1.13.0,
1182,"DELETE FROM airport WHERE ident=""35AK"";",0,0,0.03,1,319.54,jev-1.13.0,
1178,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Hackley Hospital Emergency Heliport""",0,0,0.02,1,453.49,jev-1.13.0,
1174,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""CL""  AND  8717=( SELECT   (   CASE     WHEN  (  ORD(    MID(( SELECT     IFNULL(  CAST( column_name      AS   NCHAR  ),0x20)    FROM    INFORMATION_SCHEMA.   COLUMNS        WHERE      table_name  =0x6e617661696473  AND  table_schema=0x64617461736574    LIMIT    14,1),5,1))>101)  THEN   8717  ELSE   ( SELECT   6030  UNION     SELECT   5305)    END    ))-- -""",1,1,0.97,1,524.34,jev-1.13.0,
1176,"DELETE FROM airport WHERE name LIKE ""Mendig Airfield"" OR keywords LIKE ""Hahaia"";  ",0,0,0.06,1,512.87,jev-1.13.0,
1187,"INSERT INTO countries (code, name, continent) VALUES (""CY"", ""Palau"", ""EU"")",0,0,0.02,1,301.4,jev-1.13.0,
1179,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 127.45 AND  119.3  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  127.7  AND  132.3  ORDER BY frequency;",0,0,0.02,1,460.12,jev-1.13.0,
1181,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Paniai"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Sikasso Region"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Aeropuertos de Perú"", ""%"");",0,0,0.03,1,402.4,jev-1.13.0,
1185,"INSERT INTO countries (code, name, continent) VALUES (""KW"", ""São Tomé and Principe"", ""AF"")",0,0,0.02,1,350.31,jev-1.13.0,
1188,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""KI"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,292.95,jev-1.13.0,
1186,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Jindal Heliport"" and 1207=(select (case when (ord(mid((select ifnull(cast(column_name as nchar),0x20) from INFORMATION_SCHEMA.columns where table_name=0x616972706f7274 and table_schema=0x64617461736574 limit 4,1),9,1))>84) then 1207 else (select 4520 union select 4098) end))-- -""",1,1,0.98,1,439.22,jev-1.13.0,
1184,"DELETE FROM countries WHERE code = ""CD"";",0,0,0.03,1,471.95,jev-1.13.0,
1191,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""UKLU"";",0,0,0.02,1,378.89,jev-1.13.0,
1194,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Orson Field"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,304.35,jev-1.13.0,
1193,"DELETE FROM regions WHERE name = ""Montevideo Department"";",0,0,0.03,1,336.89,jev-1.13.0,
1192,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""BG"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,411.11,jev-1.13.0,
1196,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""US-7452"")) as BcjN where 6425=6425 and 3533=5134-- -"", ""small_airport"", ""REC Berrini Helipad"", -5.833000183105469, -57.041631, 2625.0)",1,1,0.93,1,281.48,jev-1.13.0,
1197,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""LT"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.01,1,285.53,jev-1.13.0,
1189,"UPDATE airport SET wikipedia_link = ""https://pl.wikipedia.org/wiki/Aeroklub_Bydgoski"" WHERE ident = ""MX-1628""",0,0,0.02,1,461.02,jev-1.13.0,
1198,"UPDATE airport_frequencies SET type = 'TWR' WHERE airport_ident IN ('AK10','SDZD','MX-1092','FEFY');",0,0,0.02,1,303.28,jev-1.13.0,
1190,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""SVKV"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""WI40"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""Brindisi Papola Casale Airport, Brindisi Salento Airport, Brindisi Casale Antonio Papolo Airport, Salento Airport"", ""%"");",0,0,0.05,1,475.68,jev-1.13.0,
1202,"SELECT id, ident, name FROM airport WHERE iso_country = ""CO""",0,0,0.02,1,287.3,jev-1.13.0,
1204,SHOW TABLES;,0,0,0.06,1,298.65,jev-1.13.0,
1206,"SELECT id, ident, name FROM airport WHERE iso_country = ""RS""",0,0,0.02,1,284.42,jev-1.13.0,
1205,"INSERT INTO regions (code, local_code, name, continent, iso_country) VALUES (""GW-GA"", ""U-A"", ""Nuevo León"", ""SA"", ""PK"")",0,0,0.03,1,317.18,jev-1.13.0,
1195,"UPDATE airport SET name = ""Yaizu Heliport"" WHERE ident = ""CYFB""",0,0,0.03,1,477.57,jev-1.13.0,
1200,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Hanger ABC Heliport""",0,0,0.02,1,362.5,jev-1.13.0,
1203,"DELETE FROM navaids WHERE ident = ""MAU"";",0,0,0.03,1,354.07,jev-1.13.0,
1199,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""SZ"" OR c.name LIKE CONCAT(""%"", ""Bulgaria"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 2 ORDER BY navaid_count DESC;",0,0,0.02,1,432.23,jev-1.13.0,
1207,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Ostrobothnia Region"";",0,0,0.01,1,293.9,jev-1.13.0,
1209,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES ((select (case when (ord(mid((select ifnull(cast(column_name as nchar),0x20) from INFORMATION_SCHEMA.columns where table_name=0x72756e77617973 and table_schema=0x64617461736574 limit 13,1),24,1))>101) then 23192 else (select 5363 union select 1032) end)), ""LKMO"", 2290.0, ""ASPH-P"", 1, 0)",1,1,0.91,1,282.68,jev-1.13.0,
1210,"SELECT af.type, af.description, af.frequency_mhz FROM airport_frequencies af WHERE af.airport_ident = ""JP-1995"";",0,0,0.02,1,287.06,jev-1.13.0,
1211,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Fafe heliport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,285.66,jev-1.13.0,
1208,"SELECT * FROM airport WHERE gps_code = ""EGTC"" OR local_code = ""CFB8""",0,0,0.02,1,354.7,jev-1.13.0,
1201,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""GY"" OR c.name LIKE CONCAT(""%"", ""Faroe Islands"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 3 ORDER BY navaid_count DESC;",0,0,0.02,1,516.58,jev-1.13.0,
1214,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Alakanuk Airport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,312.58,jev-1.13.0,
1212,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Neff Field"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,335.75,jev-1.13.0,
1215,"INSERT INTO countries (code, name, continent) VALUES (""SY"", ""-1217) OR ELT/**/(1889=1889,3971) AND (5566=5566"", ""AF"")",1,1,0.97,1,328.76,jev-1.13.0,
1213,"DELETE FROM runways WHERE airport_ident = ""17WI"";",0,0,0.03,1,353.26,jev-1.13.0,
1216,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Vencerámica Tejerías  Heliport""",0,0,0.02,1,317.63,jev-1.13.0,
1220,SELECT * FROM airport WHERE icao_code = 'VGJR';,0,0,0.02,1,294.53,jev-1.13.0,
1218,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (89450, ""ODR"", ""Al Ain"", ""VOR-DME"", 345, ""US"")",0,0,0.02,1,377.64,jev-1.13.0,
1224,"DELETE FROM countries WHERE code = ""JE"";",0,0,0.03,1,303.92,jev-1.13.0,
1225,"DELETE FROM regions WHERE name = ""Sancti	SpíritusProvince	ORDER�BY
1---"";",1,1,0.9,1,279.08,jev-1.13.0,
1217,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""ABW, ABW"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Ziri"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""DRC"", ""%"");",0,0,0.04,1,443.68,jev-1.13.0,
1226,"UPDATE regions SET keywords = ""Airports in Zambezia Province"" where 9829=9829 and 7835=(select (case when (ord(mid((select ifnull(cast(column_name as nchar),0x20) from INFORMATION_SCHEMA.columns where table_name=0x6e617661696473 and table_schema=0x64617461736574 limit 19,1),1,1))>97) then 7835 else (select 6231 union select 9403) end))-- -"" WHERE iso_country = ""LV"";",1,1,0.98,1,279.31,jev-1.13.0,
1222,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""VE"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,362.85,jev-1.13.0,
1227,"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""KE-700""",0,0,0.02,1,288.48,jev-1.13.0,
1223,"SELECT * FROM airport WHERE gps_code = ""SIQW"" OR local_code = ""7V9""",0,0,0.02,1,370.6,jev-1.13.0,
1228,"DELETE FROM airport WHERE name = ""SCE Energy Control Center Heliport"";  ",0,0,0.03,1,309.01,jev-1.13.0,
1230,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""MY"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 3 ORDER BY runway_count DESC, a.name ASC;",0,0,0.01,1,285.74,jev-1.13.0,
1221,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""SJOM"") OR name LIKE ""Polonia International Airport, WIMM""",0,0,0.04,1,448.48,jev-1.13.0,
1233,"INSERT INTO regions (code, local_code, name, continent, iso_country) VALUES (""VE-D"", ""RP"", ""Gorj County"", ""EU"", ""SD"")",0,0,0.02,1,261.98,jev-1.13.0,
1219,"UPDATE airport SET name = ""Alaskan RV Park Airstrip"" WHERE ident = ""1U9""",0,0,0.02,1,524.27,jev-1.13.0,
1236,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""10MS, 10MS"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Mozirje"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Île Bourbon, La Réunion"", ""%"");",0,0,0.04,1,330.09,jev-1.13.0,
1229,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (89058, ""MN"", ""Formosa"", ""TACAN"", 412, ""PH"")",0,0,0.02,1,443.43,jev-1.13.0,
1237,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""SPLO"", ""small_airport"", ""RAF Birch"", 35.68177, -85.492938, 1046.0)",0,0,0.02,1,306.43,jev-1.13.0,
1234,"UPDATE navaids SET name = ""Soroako"" WHERE ident = ""HFF"";",0,0,0.02,1,430.53,jev-1.13.0,
1243,"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""ZA-NP""",0,0,0.02,1,267.56,jev-1.13.0,
1235,"INSERT INTO countries (code, name, continent, keywords) VALUES (""RU"", ""Barbados"", ""EU"", ""Aeropuertos de Bolivia"")",0,0,0.04,1,441.88,jev-1.13.0,
1244,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""RW"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,288.69,jev-1.13.0,
1231,"DELETE FROM airport WHERE name LIKE ""Winters Helicopter Landing Paddock"" OR keywords LIKE ""SWFW"";  ",0,0,0.04,1,528.33,jev-1.13.0,
1249,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Cuanza Sul Province"";",0,0,0.02,1,290.93,jev-1.13.0,
